SchoolYear,County_Name,District_BEDS_Code,District_Name,School_BEDS_Code,Location_Name,Public_Immigrant_Student_Cnt
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060001,FLEETWOOD ELEMENTARY SCHOOL,119
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060002,GRANDVIEW ELEMENTARY SCHOOL,81
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060003,HEMPSTEAD ELEMENTARY SCHOOL,19
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060004,KAKIAT ELEMENTARY SCHOOL,21
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060005,MARGETTS ELEMENTARY SCHOOL,95
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060006,EAST RAMAPO EARLY CHLD CTR AT KAKIAT,50
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060010,SUMMIT PARK ELEMENTARY SCHOOL,85
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060013,CHESTNUT RIDGE MIDDLE SCHOOL,104
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060014,SPRING VALLEY HIGH SCHOOL,297
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060015,POMONA MIDDLE SCHOOL,108
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060016,ELMWOOD ELEMENTARY SCHOOL,110
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060018,RAMAPO HIGH SCHOOL,277
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060019,LIME KILN ELEMENTARY SCHOOL,109
06/30/2021,ROCKLAND,500402060000,EAST RAMAPO CSD (SPRING VALLEY),500402060023,ELDORADO ELEMENTARY SCHOOL,70
06/30/2021,ROCKLAND,509000000000,ROCKLAND BOCES,509000000000,ROCKLAND BOCES,9
06/30/2021,SAINT LAWRENCE,510201060000,CANTON CSD,510201060004,J M MCKENNEY MIDDLE SCHOOL,s
06/30/2021,SAINT LAWRENCE,511101060000,GOUVERNEUR CSD,511101060005,GOUVERNEUR HIGH SCHOOL,s
06/30/2021,SAINT LAWRENCE,511101060000,GOUVERNEUR CSD,511101060006,GOUVERNEUR ELEMENTARY SCHOOL,s
06/30/2021,SAINT LAWRENCE,511101060000,GOUVERNEUR CSD,511101060008,GOUVERNEUR MIDDLE SCHOOL,s
06/30/2021,SAINT LAWRENCE,511301040000,HERMON-DEKALB CSD,511301040002,HERMON-DEKALB CENTRAL SCHOOL,s
06/30/2021,SAINT LAWRENCE,511602040000,LISBON CSD,511602040002,LISBON CENTRAL SCHOOL,s
06/30/2021,SAINT LAWRENCE,512300010000,OGDENSBURG CITY SD,512300010004,MADILL SCHOOL,s
06/30/2021,SAINT LAWRENCE,512404040000,HEUVELTON CSD,512404040001,HEUVELTON CENTRAL SCHOOL,s
06/30/2021,SAINT LAWRENCE,512501040000,PARISHVILLE-HOPKINTON CSD,512501040004,PARISHVILLE-HOPKINTON JR-SR HS,s
06/30/2021,SAINT LAWRENCE,512902060000,POTSDAM CSD,512902060002,LAWRENCE AVENUE ELEMENTARY SCHOOL,6
06/30/2021,SAINT LAWRENCE,512902060000,POTSDAM CSD,512902060003,POTSDAM SENIOR HIGH SCHOOL,s
06/30/2021,SAINT LAWRENCE,512902060000,POTSDAM CSD,512902060004,A A KINGSTON MIDDLE SCHOOL,6
06/30/2021,SAINT LAWRENCE,519000000000,ST LAWRENCE-LEWIS BOCES,519000000000,ST LAWRENCE-LEWIS BOCES,s
06/30/2021,SARATOGA,520101060000,BURNT HILLS-BALLSTON LAKE CSD,520101060001,FRANCIS L STEVENS ELEMENTARY SCHOOL,s
06/30/2021,SARATOGA,520101060000,BURNT HILLS-BALLSTON LAKE CSD,520101060004,PASHLEY ELEMENTARY SCHOOL,s
06/30/2021,SARATOGA,520101060000,BURNT HILLS-BALLSTON LAKE CSD,520101060005,RICHARD H O'ROURKE MIDDLE SCHOOL,s
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060001,SHENENDEHOWA HIGH SCHOOL,32
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060002,SKANO ELEMENTARY SCHOOL,18
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060003,ARONGEN ELEMENTARY SCHOOL,48
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060004,OKTE ELEMENTARY SCHOOL,8
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060005,TESAGO ELEMENTARY SCHOOL,20
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060006,ORENDA ELEMENTARY SCHOOL,6
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060007,KARIGON ELEMENTARY SCHOOL,s
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060008,KODA MIDDLE SCHOOL,17
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060009,GOWANA MIDDLE SCHOOL,8
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060010,CHANGO ELEMENTARY SCHOOL,s
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060011,ACADIA MIDDLE SCHOOL,s
06/30/2021,SARATOGA,520302060000,SHENENDEHOWA CSD,520302060013,SHATEKON ELEMENTARY SCHOOL,19
06/30/2021,SARATOGA,520401040000,CORINTH CSD,520401040008,CORINTH MIDDLE SCHOOL,s
06/30/2021,SARATOGA,520401040000,CORINTH CSD,520401040009,CORINTH ELEMENTARY SCHOOL,s
06/30/2021,SARATOGA,521200050000,MECHANICVILLE CITY SD,521200050001,MECHANICVILLE ELEMENTARY SCHOOL,s
06/30/2021,SARATOGA,521200050000,MECHANICVILLE CITY SD,521200050003,MECHANICVILLE JR/SR HIGH SCHOOL,s
06/30/2021,SARATOGA,521301060000,BALLSTON SPA CSD,521301060001,BALLSTON SPA SENIOR HIGH SCHOOL,s
06/30/2021,SARATOGA,521301060000,BALLSTON SPA CSD,521301060002,MALTA AVENUE ELEMENTARY SCHOOL,9
06/30/2021,SARATOGA,521301060000,BALLSTON SPA CSD,521301060005,BALLSTON SPA MIDDLE SCHOOL,s
06/30/2021,SARATOGA,521401040000,SOUTH GLENS FALLS CSD,521401040002,OLIVER W WINCH MIDDLE SCHOOL,s
06/30/2021,SARATOGA,521401040000,SOUTH GLENS FALLS CSD,521401040008,MOREAU ELEMENTARY SCHOOL,s
06/30/2021,SARATOGA,521800010000,SARATOGA SPRINGS CITY SD,521800010006,DOROTHY NOLAN ELEMENTARY SCHOOL,s
06/30/2021,SARATOGA,521800010000,SARATOGA SPRINGS CITY SD,521800010009,DIV STREET ELEMENTARY SCHOOL,38
06/30/2021,SARATOGA,521800010000,SARATOGA SPRINGS CITY SD,521800010010,SARATOGA SPRINGS HIGH SCHOOL,26
06/30/2021,SARATOGA,521800010000,SARATOGA SPRINGS CITY SD,521800010012,LAKE AVENUE ELEMENTARY SCHOOL,s
06/30/2021,SARATOGA,521800010000,SARATOGA SPRINGS CITY SD,521800010014,GEYSER ROAD ELEMENTARY SCHOOL,s
06/30/2021,SARATOGA,521800010000,SARATOGA SPRINGS CITY SD,521800010015,MAPLE AVENUE MIDDLE SCHOOL,17
06/30/2021,SARATOGA,522101030000,WATERFORD-HALFMOON UFSD,522101030004,WATERFORD-HALFMOON JUNIOR-SENIOR,s
06/30/2021,SCHENECTADY,530301060000,NISKAYUNA CSD,530301060001,BIRCHWOOD ELEMENTARY SCHOOL,s
06/30/2021,SCHENECTADY,530301060000,NISKAYUNA CSD,530301060002,CRAIG ELEMENTARY SCHOOL,7
06/30/2021,SCHENECTADY,530301060000,NISKAYUNA CSD,530301060003,GLENCLIFF SCHOOL,8
06/30/2021,SCHENECTADY,530301060000,NISKAYUNA CSD,530301060004,HILLSIDE SCHOOL,s
06/30/2021,SCHENECTADY,530301060000,NISKAYUNA CSD,530301060006,VAN ANTWERP MIDDLE SCHOOL,s
06/30/2021,SCHENECTADY,530301060000,NISKAYUNA CSD,530301060007,NISKAYUNA HIGH SCHOOL,16
06/30/2021,SCHENECTADY,530301060000,NISKAYUNA CSD,530301060008,IROQUOIS MIDDLE SCHOOL,s
06/30/2021,SCHENECTADY,530501060000,SCHALMONT CSD,530501060003,JEFFERSON ELEMENTARY SCHOOL,s
06/30/2021,SCHENECTADY,530501060000,SCHALMONT CSD,530501060006,SCHALMONT HIGH SCHOOL,s
06/30/2021,SCHENECTADY,530515060000,ROTTERDAM-MOHONASEN CSD,530515060001,HERMAN L BRADT ELEMENTARY SCHOOL,s
06/30/2021,SCHENECTADY,530515060000,ROTTERDAM-MOHONASEN CSD,530515060004,MOHONASEN SENIOR HIGH SCHOOL,s
06/30/2021,SCHENECTADY,530515060000,ROTTERDAM-MOHONASEN CSD,530515060005,PINEWOOD ELEMENTARY SCHOOL,s
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010008,DR MARTIN LUTHER KING JR ELEMENTARY,s
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010009,HAMILTON ELEMENTARY SCHOOL,5
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010010,HOWE ELEMENTARY SCHOOL,s
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010011,LINCOLN  ELEMENTARY SCHOOL,5
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010013,PAIGE ELEMENTARY SCHOOL,8
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010014,PLEASANT VALLEY ELEMENTARY SCHOOL,s
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010017,YATES ELEMENTARY SCHOOL,5
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010018,JESSIE T ZOLLER ELEMENTARY SCHOOL,s
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010024,MONT PLEASANT MIDDLE SCHOOL,11
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010025,SCHENECTADY HIGH SCHOOL,58
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010026,VAN CORLAER ELEMENTARY SCHOOL,s
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010029,WOODLAWN ELEMENTARY SCHOOL,s
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010034,CENTRAL PARK MIDDLE SCHOOL,13
06/30/2021,SCHENECTADY,530600010000,SCHENECTADY CITY SD,530600010035,ONEIDA MIDDLE SCHOOL,s
06/30/2021,SCHOHARIE,541102060000,COBLESKILL-RICHMONDVILLE CSD,541102060001,GEORGE D RYDER ELEMENTARY SCHOOL,s
06/30/2021,SCHOHARIE,541102060000,COBLESKILL-RICHMONDVILLE CSD,541102060002,COBLESKILL-RICHMONDVILLE HIGH SCHOOL,s
06/30/2021,SCHOHARIE,541102060000,COBLESKILL-RICHMONDVILLE CSD,541102060005,JOSEPH B RADEZ ELEMENTARY SCHOOL,s
06/30/2021,STEUBEN,570603040000,CAMPBELL-SAVONA CSD,570603040002,CAMPBELL-SAVONA JR/SR HIGH SCHOOL,s
06/30/2021,STEUBEN,571000010000,CORNING CITY SD,571000010005,ERWIN VALLEY ELEMENTARY SCHOOL,37
06/30/2021,STEUBEN,571000010000,CORNING CITY SD,571000010007,FREDERICK CARDER ELEMENTARY SCHOOL,s
06/30/2021,STEUBEN,571000010000,CORNING CITY SD,571000010008,HUGH W GREGG ELEMENTARY SCHOOL,s
06/30/2021,STEUBEN,571000010000,CORNING CITY SD,571000010012,WILLIAM E SEVERN ELEMENTARY SCHOOL,s
06/30/2021,STEUBEN,571000010000,CORNING CITY SD,571000010017,CORNING-PAINTED POST HIGH SCHOOL,7
06/30/2021,STEUBEN,571000010000,CORNING CITY SD,571000010020,CORNING-PAINTED POST MIDDLE SCHOOL,7
06/30/2021,STEUBEN,571901040000,ARKPORT CSD,571901040004,ARKPORT CENTRAL SCHOOL,s
06/30/2021,SUFFOLK,580101030000,BABYLON UFSD,580101030001,BABYLON MEMORIAL GRADE SCHOOL,s
06/30/2021,SUFFOLK,580101030000,BABYLON UFSD,580101030002,BABYLON JUNIOR-SENIOR HIGH SCHOOL,s
06/30/2021,SUFFOLK,580101030000,BABYLON UFSD,580101030003,BABYLON ELEMENTARY SCHOOL,s
06/30/2021,SUFFOLK,580102030000,WEST BABYLON UFSD,580102030001,FOREST AVENUE SCHOOL,s
06/30/2021,SUFFOLK,580102030000,WEST BABYLON UFSD,580102030002,JOHN F KENNEDY SCHOOL,s
06/30/2021,SUFFOLK,580102030000,WEST BABYLON UFSD,580102030004,SANTAPOGUE SCHOOL,5
06/30/2021,SUFFOLK,580102030000,WEST BABYLON UFSD,580102030005,SOUTH BAY SCHOOL,7
06/30/2021,SUFFOLK,580102030000,WEST BABYLON UFSD,580102030006,TOOKER AVENUE SCHOOL,6
06/30/2021,SUFFOLK,580102030000,WEST BABYLON UFSD,580102030007,WEST BABYLON JUNIOR HIGH SCHOOL,12
06/30/2021,SUFFOLK,580102030000,WEST BABYLON UFSD,580102030008,WEST BABYLON SENIOR HIGH SCHOOL,20
06/30/2021,SUFFOLK,580103030000,NORTH BABYLON UFSD,580103030001,BELMONT ELEMENTARY SCHOOL,5
06/30/2021,SUFFOLK,580103030000,NORTH BABYLON UFSD,580103030002,ROBERT MOSES MIDDLE SCHOOL,23
06/30/2021,SUFFOLK,580103030000,NORTH BABYLON UFSD,580103030003,PARLIAMENT PLACE SCHOOL,10
06/30/2021,SUFFOLK,580103030000,NORTH BABYLON UFSD,580103030006,WOODS ROAD ELEMENTARY SCHOOL,5
06/30/2021,SUFFOLK,580103030000,NORTH BABYLON UFSD,580103030008,NORTH BABYLON HIGH SCHOOL,23
06/30/2021,SUFFOLK,580103030000,NORTH BABYLON UFSD,580103030009,MARION G VEDDER ELEMENTARY SCHOOL,7
06/30/2021,SUFFOLK,580103030000,NORTH BABYLON UFSD,580103030010,WILLIAM E DELUCA JR ELEMENTARY SCHOO,7
06/30/2021,SUFFOLK,580104030000,LINDENHURST UFSD,580104030001,ALBANY AVENUE SCHOOL,28
06/30/2021,SUFFOLK,580104030000,LINDENHURST UFSD,580104030002,ALLEGHANY AVENUE SCHOOL,s
06/30/2021,SUFFOLK,580104030000,LINDENHURST UFSD,580104030003,DANIEL STREET SCHOOL,15
06/30/2021,SUFFOLK,580104030000,LINDENHURST UFSD,580104030008,WILLIAM RALL SCHOOL,18
06/30/2021,SUFFOLK,580104030000,LINDENHURST UFSD,580104030009,WEST GATES AVENUE SCHOOL,9
06/30/2021,SUFFOLK,580104030000,LINDENHURST UFSD,580104030010,LINDENHURST SENIOR HIGH SCHOOL,77
06/30/2021,SUFFOLK,580104030000,LINDENHURST UFSD,580104030011,LINDENHURST MIDDLE SCHOOL,40
06/30/2021,SUFFOLK,580104030000,LINDENHURST UFSD,580104030888,HI - LINDENHURST UFSD,s
06/30/2021,SUFFOLK,580105030000,COPIAGUE UFSD,580105030001,DEAUVILLE GARDENS EAST ELEMENTARY,11
06/30/2021,SUFFOLK,580105030000,COPIAGUE UFSD,580105030002,GREAT NECK ROAD ELEMENTARY SCHOOL,11
06/30/2021,SUFFOLK,580105030000,COPIAGUE UFSD,580105030004,SUSAN E WILEY SCHOOL,156
06/30/2021,SUFFOLK,580105030000,COPIAGUE UFSD,580105030005,WALTER G O'CONNELL COPIAGUE HIGH SCH,163
06/30/2021,SUFFOLK,580105030000,COPIAGUE UFSD,580105030006,COPIAGUE MIDDLE SCHOOL,83
06/30/2021,SUFFOLK,580105030000,COPIAGUE UFSD,580105030007,DEAUVILLE GARDENS WEST ELEMENTARY,s
06/30/2021,SUFFOLK,580105030000,COPIAGUE UFSD,580105030777,HB - COPIAGUE UFSD,s
06/30/2021,SUFFOLK,580106030000,AMITYVILLE UFSD,580106030001,NORTHEAST SCHOOL,s
06/30/2021,SUFFOLK,580106030000,AMITYVILLE UFSD,580106030002,NORTHWEST ELEMENTARY SCHOOL,66
06/30/2021,SUFFOLK,580106030000,AMITYVILLE UFSD,580106030003,PARK AVENUE SCHOOL,48
06/30/2021,SUFFOLK,580106030000,AMITYVILLE UFSD,580106030004,EDMUND W MILES MIDDLE SCHOOL,40
06/30/2021,SUFFOLK,580106030000,AMITYVILLE UFSD,580106030005,AMITYVILLE MEMORIAL HIGH SCHOOL,73
06/30/2021,SUFFOLK,580107030000,DEER PARK UFSD,580107030001,MAY MOORE PRIMARY SCHOOL,14
06/30/2021,SUFFOLK,580107030000,DEER PARK UFSD,580107030004,JOHN QUINCY ADAMS PRIMARY SCHOOL,29
06/30/2021,SUFFOLK,580107030000,DEER PARK UFSD,580107030007,DEER PARK HIGH SCHOOL,36
06/30/2021,SUFFOLK,580107030000,DEER PARK UFSD,580107030008,JOHN F KENNEDY INTERMEDIATE SCHOOL,22
06/30/2021,SUFFOLK,580107030000,DEER PARK UFSD,580107030009,ROBERT FROST MIDDLE SCHOOL,14
06/30/2021,SUFFOLK,580109020000,WYANDANCH UFSD,580109020001,MARTIN LUTHER KING ELEMENTARY SCHOOL,54
06/30/2021,SUFFOLK,580109020000,WYANDANCH UFSD,580109020003,WYANDANCH MEMORIAL HIGH SCHOOL,103
06/30/2021,SUFFOLK,580109020000,WYANDANCH UFSD,580109020004,MILTON L OLIVE MIDDLE SCHOOL,57
06/30/2021,SUFFOLK,580109020000,WYANDANCH UFSD,580109020006,LA FRANCIS HARDIMAN ELEMENTARY SCH,71
06/30/2021,SUFFOLK,580201060000,THREE VILLAGE CSD,580201060004,NASSAKEAG ELEMENTARY SCHOOL,5
06/30/2021,SUFFOLK,580201060000,THREE VILLAGE CSD,580201060005,WARD MELVILLE SENIOR HIGH SCHOOL,14
06/30/2021,SUFFOLK,580201060000,THREE VILLAGE CSD,580201060006,WILLIAM SIDNEY MOUNT ELEMENTARY,26
06/30/2021,SUFFOLK,580201060000,THREE VILLAGE CSD,580201060007,SETAUKET ELEMENTARY SCHOOL,s
06/30/2021,SUFFOLK,580201060000,THREE VILLAGE CSD,580201060008,MINNESAUKE ELEMENTARY SCHOOL,s
06/30/2021,SUFFOLK,580201060000,THREE VILLAGE CSD,580201060009,PAUL J GELINAS JUNIOR HIGH SCHOOL,s
06/30/2021,SUFFOLK,580201060000,THREE VILLAGE CSD,580201060010,ROBERT CUSHMAN MURPHY JR HIGH SCHOOL,5
06/30/2021,SUFFOLK,580203020000,BROOKHAVEN-COMSEWOGUE UFSD,580203020001,TERRYVILLE ROAD SCHOOL,39
06/30/2021,SUFFOLK,580203020000,BROOKHAVEN-COMSEWOGUE UFSD,580203020002,NORWOOD AVENUE SCHOOL,9
06/30/2021,SUFFOLK,580203020000,BROOKHAVEN-COMSEWOGUE UFSD,580203020004,JOHN F KENNEDY MIDDLE SCHOOL,33
06/30/2021,SUFFOLK,580203020000,BROOKHAVEN-COMSEWOGUE UFSD,580203020005,CLINTON AVENUE SCHOOL,13
06/30/2021,SUFFOLK,580203020000,BROOKHAVEN-COMSEWOGUE UFSD,580203020007,BOYLE ROAD ELEMENTARY SCHOOL,15
06/30/2021,SUFFOLK,580203020000,BROOKHAVEN-COMSEWOGUE UFSD,580203020008,COMSEWOGUE HIGH SCHOOL,83
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060002,GRUNDY AVENUE SCHOOL,s
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060003,HIAWATHA SCHOOL,10
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060004,LYNWOOD AVENUE SCHOOL,12
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060005,NOKOMIS SCHOOL,7
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060006,WAVERLY AVENUE SCHOOL,11
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060007,SAGAMORE MIDDLE SCHOOL,30
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060011,SENECA MIDDLE SCHOOL,s
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060012,WENONAH SCHOOL,s
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060013,CAYUGA SCHOOL,5
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060014,MERRIMAC SCHOOL,s
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060015,CHIPPEWA ELEMENTARY SCHOOL,8
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060018,TAMARAC ELEMENTARY SCHOOL,s
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060019,SACHEM HIGH SCHOOL NORTH,s
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060020,SACHEM HIGH SCHOOL EAST,47
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060022,SAMOSET MIDDLE SCHOOL,s
06/30/2021,SUFFOLK,580205060000,SACHEM CSD,580205060666,PK - SACHEM CSD,s
06/30/2021,SUFFOLK,580206020000,PORT JEFFERSON UFSD,580206020002,PORT JEFFERSON MIDDLE SCHOOL,12
06/30/2021,SUFFOLK,580206020000,PORT JEFFERSON UFSD,580206020003,EARL L VANDERMEULEN HIGH SCHOOL,6
06/30/2021,SUFFOLK,580206020000,PORT JEFFERSON UFSD,580206020004,EDNA LOUISE SPEAR ELEMENTARY SCHOOL,21
06/30/2021,SUFFOLK,580207020000,MT SINAI UFSD,580207020001,MT SINAI ELEMENTARY SCHOOL,s
06/30/2021,SUFFOLK,580207020000,MT SINAI UFSD,580207020002,MT SINAI MIDDLE SCHOOL,s
06/30/2021,SUFFOLK,580207020000,MT SINAI UFSD,580207020003,ROBERT M GRABLE JR MOUNT SINAI HS,s
06/30/2021,SUFFOLK,580208020000,MILLER PLACE UFSD,580208020001,NORTH COUNTRY ROAD SCHOOL,s
06/30/2021,SUFFOLK,580208020000,MILLER PLACE UFSD,580208020002,ANDREW MULLER PRIMARY SCHOOL,s
06/30/2021,SUFFOLK,580208020000,MILLER PLACE UFSD,580208020003,MILLER PLACE HIGH SCHOOL,s
06/30/2021,SUFFOLK,580208020000,MILLER PLACE UFSD,580208020004,SOUND BEACH SCHOOL,s
06/30/2021,SUFFOLK,580209020000,ROCKY POINT UFSD,580209020001,JOSEPH A EDGAR INTERMEDIATE SCH,10
06/30/2021,SUFFOLK,580209020000,ROCKY POINT UFSD,580209020002,ROCKY POINT HIGH SCHOOL,11
06/30/2021,SUFFOLK,580209020000,ROCKY POINT UFSD,580209020003,FRANK J CARASITI ELEMENTARY SCHOOL,16
06/30/2021,SUFFOLK,580209020000,ROCKY POINT UFSD,580209020004,ROCKY POINT MIDDLE SCHOOL,6
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060002,HAWKINS PATH SCHOOL,23
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060003,HOLBROOK ROAD SCHOOL,17
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060004,NORTH COLEMAN ROAD SCHOOL,s
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060005,OXHEAD ROAD SCHOOL,24
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060006,BICYCLE PATH KINDERGARTEN-PRE K,13
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060007,EUGENE AUER MEMORIAL SCHOOL,s
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060009,DAWNWOOD MIDDLE SCHOOL,34
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060010,NEWFIELD HIGH SCHOOL,42
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060011,SELDEN MIDDLE SCHOOL,15
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060014,STAGECOACH SCHOOL,20
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060015,JERICHO ELEMENTARY SCHOOL,s
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060016,CENTEREACH HIGH SCHOOL,48
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060017,NEW LANE MEMORIAL ELEMENTARY SCHOOL,39
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060018,UNITY DRIVE KINDERGARTEN-PRE K,17
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060666,PK - MIDDLE COUNTRY CSD,s
06/30/2021,SUFFOLK,580211060000,MIDDLE COUNTRY CSD,580211060777,HB - MIDDLE COUNTRY CSD,s
06/30/2021,SUFFOLK,580212060000,LONGWOOD CSD,580212060001,C E WALTERS SCHOOL,20
06/30/2021,SUFFOLK,580212060000,LONGWOOD CSD,580212060002,CORAM ELEMENTARY SCHOOL,39
06/30/2021,SUFFOLK,580212060000,LONGWOOD CSD,580212060003,RIDGE ELEMENTARY SCHOOL,16
06/30/2021,SUFFOLK,580212060000,LONGWOOD CSD,580212060004,WEST MIDDLE ISLAND SCHOOL,20
06/30/2021,SUFFOLK,580212060000,LONGWOOD CSD,580212060005,LONGWOOD HIGH SCHOOL,120
06/30/2021,SUFFOLK,580212060000,LONGWOOD CSD,580212060006,LONGWOOD JUNIOR HIGH SCHOOL,46
06/30/2021,SUFFOLK,580212060000,LONGWOOD CSD,580212060007,LONGWOOD MIDDLE SCHOOL,56
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030001,BARTON ELEMENTARY SCHOOL,13
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030002,TREMONT ELEMENTARY SCHOOL,14
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030003,BAY ELEMENTARY SCHOOL,26
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030004,MEDFORD ELEMENTARY SCHOOL,35
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030005,RIVER ELEMENTARY SCHOOL,12
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030006,OREGON MIDDLE SCHOOL,10
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030007,SOUTH OCEAN MIDDLE SCHOOL,71
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030008,PATCHOGUE-MEDFORD HIGH SCHOOL,203
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030009,EAGLE ELEMENTARY SCHOOL,23
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030010,CANAAN ELEMENTARY SCHOOL,46
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030011,SAXTON MIDDLE SCHOOL,15
06/30/2021,SUFFOLK,580224030000,PATCHOGUE-MEDFORD UFSD,580224030666,PK - PATCHOGUE-MEDFORD UFSD,s
06/30/2021,SUFFOLK,580232030000,WILLIAM FLOYD UFSD,580232030002,WILLIAM FLOYD HIGH SCHOOL,170
